occ_thr,edge_thr,weight_thr,evidence_count,pred_threshold,neg_pos_ratio,marginal_prob_threshold,tp,fp,tn,fn,total_samples,positive_samples,negative_samples,precision,recall,f1_score,accuracy,valid_days,total_days,network_nodes,negative_candidates_count,runtime_seconds
4,2,0.3,2,0.3,1.5,0.05,14,6,40,33,93,47,46,0.7,0.2978723404255319,0.417910447761194,0.5806451612903226,11,29,35,6,0.27280139923095703
4,2,0.3,2,0.3,1.5,0.08,14,6,51,33,104,47,57,0.7,0.2978723404255319,0.417910447761194,0.625,11,29,35,9,0.2607879638671875
4,2,0.3,2,0.3,2.0,0.05,14,7,46,33,100,47,53,0.6666666666666666,0.2978723404255319,0.4117647058823529,0.6,11,29,35,6,0.23386383056640625
4,2,0.3,2,0.3,2.0,0.08,14,7,59,33,113,47,66,0.6666666666666666,0.2978723404255319,0.4117647058823529,0.6460176991150443,11,29,35,9,0.2841484546661377
4,2,0.3,2,0.4,1.0,0.05,8,2,37,39,86,47,39,0.8,0.1702127659574468,0.2807017543859649,0.5232558139534884,11,29,35,6,0.22682476043701172
4,2,0.3,2,0.4,1.0,0.08,8,2,42,39,91,47,44,0.8,0.1702127659574468,0.2807017543859649,0.5494505494505495,11,29,35,9,0.23653364181518555
4,2,0.3,2,0.4,1.5,0.05,8,2,44,39,93,47,46,0.8,0.1702127659574468,0.2807017543859649,0.5591397849462365,11,29,35,6,0.22668123245239258
4,2,0.3,2,0.4,1.5,0.08,8,2,55,39,104,47,57,0.8,0.1702127659574468,0.2807017543859649,0.6057692307692307,11,29,35,9,0.2496955394744873
4,2,0.3,2,0.4,2.0,0.05,8,2,51,39,100,47,53,0.8,0.1702127659574468,0.2807017543859649,0.59,11,29,35,6,0.24588394165039062
4,2,0.3,2,0.4,2.0,0.08,8,2,64,39,113,47,66,0.8,0.1702127659574468,0.2807017543859649,0.6371681415929203,11,29,35,9,0.25841808319091797
4,2,0.3,2,0.5,1.0,0.05,3,1,38,44,86,47,39,0.75,0.06382978723404255,0.11764705882352941,0.47674418604651164,11,29,35,6,0.23440766334533691
4,2,0.3,2,0.5,1.0,0.08,3,1,43,44,91,47,44,0.75,0.06382978723404255,0.11764705882352941,0.5054945054945055,11,29,35,9,0.22727394104003906
4,2,0.3,2,0.5,1.5,0.05,3,1,45,44,93,47,46,0.75,0.06382978723404255,0.11764705882352941,0.5161290322580645,11,29,35,6,0.24724459648132324
4,2,0.3,2,0.5,1.5,0.08,3,1,56,44,104,47,57,0.75,0.06382978723404255,0.11764705882352941,0.5673076923076923,11,29,35,9,0.24189448356628418
4,2,0.3,2,0.5,2.0,0.05,3,1,52,44,100,47,53,0.75,0.06382978723404255,0.11764705882352941,0.55,11,29,35,6,0.23253154754638672
4,2,0.3,2,0.5,2.0,0.08,3,1,65,44,113,47,66,0.75,0.06382978723404255,0.11764705882352941,0.6017699115044248,11,29,35,9,0.26299285888671875
4,2,0.3,3,0.1,1.0,0.05,36,24,6,0,66,36,30,0.6,1.0,0.7499999999999999,0.6363636363636364,10,29,35,6,0.18765830993652344
4,2,0.3,3,0.1,1.0,0.08,36,25,9,0,70,36,34,0.5901639344262295,1.0,0.7422680412371134,0.6428571428571429,10,29,35,9,0.20024323463439941
4,2,0.3,3,0.1,1.5,0.05,36,27,7,0,70,36,34,0.5714285714285714,1.0,0.7272727272727273,0.6142857142857143,10,29,35,6,0.21591687202453613
4,2,0.3,3,0.1,1.5,0.08,36,29,12,0,77,36,41,0.5538461538461539,1.0,0.712871287128713,0.6233766233766234,10,29,35,9,0.19955110549926758
4,2,0.3,3,0.1,2.0,0.05,36,32,9,0,77,36,41,0.5294117647058824,1.0,0.6923076923076924,0.5844155844155844,10,29,35,6,0.21650075912475586
4,2,0.3,3,0.1,2.0,0.08,36,38,14,0,88,36,52,0.4864864864864865,1.0,0.6545454545454547,0.5681818181818182,10,29,35,9,0.23221707344055176
4,2,0.3,3,0.2,1.0,0.05,32,15,15,4,66,36,30,0.6808510638297872,0.8888888888888888,0.7710843373493975,0.7121212121212122,10,29,35,6,0.20654797554016113
4,2,0.3,3,0.2,1.0,0.08,32,16,18,4,70,36,34,0.6666666666666666,0.8888888888888888,0.761904761904762,0.7142857142857143,10,29,35,9,0.20048069953918457
4,2,0.3,3,0.2,1.5,0.05,32,16,18,4,70,36,34,0.6666666666666666,0.8888888888888888,0.761904761904762,0.7142857142857143,10,29,35,6,0.2186582088470459
4,2,0.3,3,0.2,1.5,0.08,32,19,22,4,77,36,41,0.6274509803921569,0.8888888888888888,0.735632183908046,0.7012987012987013,10,29,35,9,0.2193453311920166
4,2,0.3,3,0.2,2.0,0.05,32,20,21,4,77,36,41,0.6153846153846154,0.8888888888888888,0.7272727272727274,0.6883116883116883,10,29,35,6,0.20856451988220215
4,2,0.3,3,0.2,2.0,0.08,32,24,28,4,88,36,52,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.6818181818181818,10,29,35,9,0.23734712600708008
4,2,0.3,3,0.3,1.0,0.05,16,10,20,20,66,36,30,0.6153846153846154,0.4444444444444444,0.5161290322580646,0.5454545454545454,10,29,35,6,0.20324993133544922
4,2,0.3,3,0.3,1.0,0.08,16,9,25,20,70,36,34,0.64,0.4444444444444444,0.5245901639344263,0.5857142857142857,10,29,35,9,0.21091389656066895
4,2,0.3,3,0.3,1.5,0.05,16,11,23,20,70,36,34,0.5925925925925926,0.4444444444444444,0.5079365079365079,0.5571428571428572,10,29,35,6,0.2170271873474121
4,2,0.3,3,0.3,1.5,0.08,16,10,31,20,77,36,41,0.6153846153846154,0.4444444444444444,0.5161290322580646,0.6103896103896104,10,29,35,9,0.20606541633605957
4,2,0.3,3,0.3,2.0,0.05,16,13,28,20,77,36,41,0.5517241379310345,0.4444444444444444,0.4923076923076923,0.5714285714285714,10,29,35,6,0.2055659294128418
4,2,0.3,3,0.3,2.0,0.08,16,13,39,20,88,36,52,0.5517241379310345,0.4444444444444444,0.4923076923076923,0.625,10,29,35,9,0.23341894149780273
4,2,0.3,3,0.4,1.0,0.05,12,6,24,24,66,36,30,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5454545454545454,10,29,35,6,0.20519185066223145
4,2,0.3,3,0.4,1.0,0.08,12,5,29,24,70,36,34,0.7058823529411765,0.3333333333333333,0.45283018867924524,0.5857142857142857,10,29,35,9,0.20540952682495117
4,2,0.3,3,0.4,1.5,0.05,12,7,27,24,70,36,34,0.631578947368421,0.3333333333333333,0.4363636363636364,0.5571428571428572,10,29,35,6,0.22071552276611328
4,2,0.3,3,0.4,1.5,0.08,12,6,35,24,77,36,41,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.6103896103896104,10,29,35,9,0.20891904830932617
4,2,0.3,3,0.4,2.0,0.05,12,8,33,24,77,36,41,0.6,0.3333333333333333,0.42857142857142855,0.5844155844155844,10,29,35,6,0.21616315841674805
4,2,0.3,3,0.4,2.0,0.08,12,8,44,24,88,36,52,0.6,0.3333333333333333,0.42857142857142855,0.6363636363636364,10,29,35,9,0.22790741920471191
4,2,0.3,3,0.5,1.0,0.05,3,1,29,33,66,36,30,0.75,0.08333333333333333,0.15,0.48484848484848486,10,29,35,6,0.19923663139343262
4,2,0.3,3,0.5,1.0,0.08,3,1,33,33,70,36,34,0.75,0.08333333333333333,0.15,0.5142857142857142,10,29,35,9,0.1981215476989746
4,2,0.3,3,0.5,1.5,0.05,3,2,32,33,70,36,34,0.6,0.08333333333333333,0.14634146341463414,0.5,10,29,35,6,0.2017982006072998
4,2,0.3,3,0.5,1.5,0.08,3,2,39,33,77,36,41,0.6,0.08333333333333333,0.14634146341463414,0.5454545454545454,10,29,35,9,0.20572757720947266
4,2,0.3,3,0.5,2.0,0.05,3,2,39,33,77,36,41,0.6,0.08333333333333333,0.14634146341463414,0.5454545454545454,10,29,35,6,0.20012545585632324
4,2,0.3,3,0.5,2.0,0.08,3,2,50,33,88,36,52,0.6,0.08333333333333333,0.14634146341463414,0.6022727272727273,10,29,35,9,0.24675512313842773
4,2,0.3,4,0.1,1.0,0.05,26,18,4,0,48,26,22,0.5909090909090909,1.0,0.7428571428571429,0.625,6,29,35,6,0.15880799293518066
4,2,0.3,4,0.1,1.0,0.08,26,19,6,0,51,26,25,0.5777777777777777,1.0,0.732394366197183,0.6274509803921569,6,29,35,9,0.18494701385498047
4,2,0.3,4,0.1,1.5,0.05,26,22,5,0,53,26,27,0.5416666666666666,1.0,0.7027027027027027,0.5849056603773585,6,29,35,6,0.17914581298828125
4,2,0.3,4,0.1,1.5,0.08,26,25,7,0,58,26,32,0.5098039215686274,1.0,0.6753246753246753,0.5689655172413793,6,29,35,9,0.18590021133422852
4,2,0.3,4,0.1,2.0,0.05,26,24,5,0,55,26,29,0.52,1.0,0.6842105263157895,0.5636363636363636,6,29,35,6,0.1795806884765625
4,2,0.3,4,0.1,2.0,0.08,26,29,9,0,64,26,38,0.4727272727272727,1.0,0.6419753086419753,0.546875,6,29,35,9,0.1904911994934082
4,2,0.3,4,0.2,1.0,0.05,25,13,9,1,48,26,22,0.6578947368421053,0.9615384615384616,0.78125,0.7083333333333334,6,29,35,6,0.1712808609008789
4,2,0.3,4,0.2,1.0,0.08,25,13,12,1,51,26,25,0.6578947368421053,0.9615384615384616,0.78125,0.7254901960784313,6,29,35,9,0.17620372772216797
4,2,0.3,4,0.2,1.5,0.05,25,17,10,1,53,26,27,0.5952380952380952,0.9615384615384616,0.7352941176470588,0.660377358490566,6,29,35,6,0.18297648429870605
4,2,0.3,4,0.2,1.5,0.08,25,18,14,1,58,26,32,0.5813953488372093,0.9615384615384616,0.7246376811594203,0.6724137931034483,6,29,35,9,0.18000459671020508
4,2,0.3,4,0.2,2.0,0.05,25,19,10,1,55,26,29,0.5681818181818182,0.9615384615384616,0.7142857142857143,0.6363636363636364,6,29,35,6,0.1898798942565918
4,2,0.3,4,0.2,2.0,0.08,25,22,16,1,64,26,38,0.5319148936170213,0.9615384615384616,0.684931506849315,0.640625,6,29,35,9,0.20151710510253906
4,2,0.3,4,0.3,1.0,0.05,18,10,12,8,48,26,22,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.625,6,29,35,6,0.18449163436889648
4,2,0.3,4,0.3,1.0,0.08,18,10,15,8,51,26,25,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.6470588235294118,6,29,35,9,0.17795634269714355
4,2,0.3,4,0.3,1.5,0.05,18,11,16,8,53,26,27,0.6206896551724138,0.6923076923076923,0.6545454545454545,0.6415094339622641,6,29,35,6,0.19478845596313477
4,2,0.3,4,0.3,1.5,0.08,18,12,20,8,58,26,32,0.6,0.6923076923076923,0.6428571428571429,0.6551724137931034,6,29,35,9,0.18021750450134277
4,2,0.3,4,0.3,2.0,0.05,18,13,16,8,55,26,29,0.5806451612903226,0.6923076923076923,0.631578947368421,0.6181818181818182,6,29,35,6,0.1671462059020996
4,2,0.3,4,0.3,2.0,0.08,18,15,23,8,64,26,38,0.5454545454545454,0.6923076923076923,0.6101694915254238,0.640625,6,29,35,9,0.24519944190979004
4,2,0.3,4,0.4,1.0,0.05,13,8,14,13,48,26,22,0.6190476190476191,0.5,0.5531914893617021,0.5625,6,29,35,6,0.1580517292022705
4,2,0.3,4,0.4,1.0,0.08,13,7,18,13,51,26,25,0.65,0.5,0.5652173913043479,0.6078431372549019,6,29,35,9,0.1704883575439453
4,2,0.3,4,0.4,1.5,0.05,13,9,18,13,53,26,27,0.5909090909090909,0.5,0.5416666666666667,0.5849056603773585,6,29,35,6,0.18422174453735352
4,2,0.3,4,0.4,1.5,0.08,13,8,24,13,58,26,32,0.6190476190476191,0.5,0.5531914893617021,0.6379310344827587,6,29,35,9,0.1905670166015625
4,2,0.3,4,0.4,2.0,0.05,13,11,18,13,55,26,29,0.5416666666666666,0.5,0.52,0.5636363636363636,6,29,35,6,0.19124722480773926
4,2,0.3,4,0.4,2.0,0.08,13,11,27,13,64,26,38,0.5416666666666666,0.5,0.52,0.625,6,29,35,9,0.1912400722503662
4,2,0.3,4,0.5,1.0,0.05,5,5,17,21,48,26,22,0.5,0.19230769230769232,0.2777777777777778,0.4583333333333333,6,29,35,6,0.17303204536437988
4,2,0.3,4,0.5,1.0,0.08,5,5,20,21,51,26,25,0.5,0.19230769230769232,0.2777777777777778,0.49019607843137253,6,29,35,9,0.17684149742126465
4,2,0.3,4,0.5,1.5,0.05,5,6,21,21,53,26,27,0.45454545454545453,0.19230769230769232,0.27027027027027023,0.49056603773584906,6,29,35,6,0.17491483688354492
4,2,0.3,4,0.5,1.5,0.08,5,5,27,21,58,26,32,0.5,0.19230769230769232,0.2777777777777778,0.5517241379310345,6,29,35,9,0.19102787971496582
4,2,0.3,4,0.5,2.0,0.05,5,8,21,21,55,26,29,0.38461538461538464,0.19230769230769232,0.2564102564102564,0.4727272727272727,6,29,35,6,0.1750190258026123
4,2,0.3,4,0.5,2.0,0.08,5,8,30,21,64,26,38,0.38461538461538464,0.19230769230769232,0.2564102564102564,0.546875,6,29,35,9,0.20102524757385254
4,2,0.4,1,0.1,1.0,0.05,57,18,30,3,108,60,48,0.76,0.95,0.8444444444444444,0.8055555555555556,13,29,35,6,0.1957263946533203
4,2,0.4,1,0.1,1.0,0.08,57,19,36,3,115,60,55,0.75,0.95,0.838235294117647,0.808695652173913,13,29,35,9,0.19021844863891602
4,2,0.4,1,0.1,1.5,0.05,57,19,37,3,116,60,56,0.75,0.95,0.838235294117647,0.8103448275862069,13,29,35,6,0.19880247116088867
4,2,0.4,1,0.1,1.5,0.08,57,22,46,3,128,60,68,0.7215189873417721,0.95,0.8201438848920861,0.8046875,13,29,35,9,0.21655774116516113
4,2,0.4,1,0.1,2.0,0.05,57,24,43,3,127,60,67,0.7037037037037037,0.95,0.8085106382978724,0.7874015748031497,13,29,35,6,0.21730709075927734
4,2,0.4,1,0.1,2.0,0.08,57,27,56,3,143,60,83,0.6785714285714286,0.95,0.7916666666666667,0.7902097902097902,13,29,35,9,0.25801897048950195
4,2,0.4,1,0.2,1.0,0.05,33,6,42,27,108,60,48,0.8461538461538461,0.55,0.6666666666666667,0.6944444444444444,13,29,35,6,0.19980239868164062
4,2,0.4,1,0.2,1.0,0.08,33,5,50,27,115,60,55,0.868421052631579,0.55,0.673469387755102,0.7217391304347827,13,29,35,9,0.21617650985717773
4,2,0.4,1,0.2,1.5,0.05,33,6,50,27,116,60,56,0.8461538461538461,0.55,0.6666666666666667,0.7155172413793104,13,29,35,6,0.19811630249023438
4,2,0.4,1,0.2,1.5,0.08,33,6,62,27,128,60,68,0.8461538461538461,0.55,0.6666666666666667,0.7421875,13,29,35,9,0.227461576461792
4,2,0.4,1,0.2,2.0,0.05,33,7,60,27,127,60,67,0.825,0.55,0.66,0.7322834645669292,13,29,35,6,0.22165513038635254
4,2,0.4,1,0.2,2.0,0.08,33,7,76,27,143,60,83,0.825,0.55,0.66,0.7622377622377622,13,29,35,9,0.23670411109924316
4,2,0.4,1,0.3,1.0,0.05,23,1,47,37,108,60,48,0.9583333333333334,0.38333333333333336,0.5476190476190476,0.6481481481481481,13,29,35,6,0.21258854866027832
4,2,0.4,1,0.3,1.0,0.08,23,1,54,37,115,60,55,0.9583333333333334,0.38333333333333336,0.5476190476190476,0.6695652173913044,13,29,35,9,0.19470930099487305
4,2,0.4,1,0.3,1.5,0.05,23,1,55,37,116,60,56,0.9583333333333334,0.38333333333333336,0.5476190476190476,0.6724137931034483,13,29,35,6,0.20602011680603027
4,2,0.4,1,0.3,1.5,0.08,23,1,67,37,128,60,68,0.9583333333333334,0.38333333333333336,0.5476190476190476,0.703125,13,29,35,9,0.22819209098815918
4,2,0.4,1,0.3,2.0,0.05,23,1,66,37,127,60,67,0.9583333333333334,0.38333333333333336,0.5476190476190476,0.7007874015748031,13,29,35,6,0.22695708274841309
4,2,0.4,1,0.3,2.0,0.08,23,1,82,37,143,60,83,0.9583333333333334,0.38333333333333336,0.5476190476190476,0.7342657342657343,13,29,35,9,0.24824857711791992
4,2,0.4,1,0.4,1.0,0.05,10,0,48,50,108,60,48,1.0,0.16666666666666666,0.2857142857142857,0.5370370370370371,13,29,35,6,0.20279717445373535
4,2,0.4,1,0.4,1.0,0.08,10,0,55,50,115,60,55,1.0,0.16666666666666666,0.2857142857142857,0.5652173913043478,13,29,35,9,0.2049694061279297
4,2,0.4,1,0.4,1.5,0.05,10,0,56,50,116,60,56,1.0,0.16666666666666666,0.2857142857142857,0.5689655172413793,13,29,35,6,0.19128727912902832
4,2,0.4,1,0.4,1.5,0.08,10,0,68,50,128,60,68,1.0,0.16666666666666666,0.2857142857142857,0.609375,13,29,35,9,0.19887447357177734
4,2,0.4,1,0.4,2.0,0.05,10,0,67,50,127,60,67,1.0,0.16666666666666666,0.2857142857142857,0.6062992125984252,13,29,35,6,0.18996357917785645
4,2,0.4,1,0.4,2.0,0.08,10,0,83,50,143,60,83,1.0,0.16666666666666666,0.2857142857142857,0.6503496503496503,13,29,35,9,0.21155881881713867
4,2,0.4,1,0.5,1.0,0.05,0,0,48,60,108,60,48,0.0,0.0,0.0,0.4444444444444444,13,29,35,6,0.18428301811218262
4,2,0.4,1,0.5,1.0,0.08,0,0,55,60,115,60,55,0.0,0.0,0.0,0.4782608695652174,13,29,35,9,0.19780230522155762
4,2,0.4,1,0.5,1.5,0.05,0,0,56,60,116,60,56,0.0,0.0,0.0,0.4827586206896552,13,29,35,6,0.19987201690673828
4,2,0.4,1,0.5,1.5,0.08,0,0,68,60,128,60,68,0.0,0.0,0.0,0.53125,13,29,35,9,0.2174386978149414
4,2,0.4,1,0.5,2.0,0.05,0,0,67,60,127,60,67,0.0,0.0,0.0,0.5275590551181102,13,29,35,6,0.22966575622558594
4,2,0.4,1,0.5,2.0,0.08,0,0,83,60,143,60,83,0.0,0.0,0.0,0.5804195804195804,13,29,35,9,0.2459561824798584
4,2,0.4,2,0.1,1.0,0.05,44,19,20,3,86,47,39,0.6984126984126984,0.9361702127659575,0.8,0.7441860465116279,11,29,35,6,0.19520330429077148
4,2,0.4,2,0.1,1.0,0.08,44,21,23,3,91,47,44,0.676923076923077,0.9361702127659575,0.7857142857142858,0.7362637362637363,11,29,35,9,0.18665862083435059
4,2,0.4,2,0.1,1.5,0.05,44,19,27,3,93,47,46,0.6984126984126984,0.9361702127659575,0.8,0.7634408602150538,11,29,35,6,0.19033360481262207
4,2,0.4,2,0.1,1.5,0.08,44,24,33,3,104,47,57,0.6470588235294118,0.9361702127659575,0.7652173913043478,0.7403846153846154,11,29,35,9,0.19575953483581543
4,2,0.4,2,0.1,2.0,0.05,44,24,29,3,100,47,53,0.6470588235294118,0.9361702127659575,0.7652173913043478,0.73,11,29,35,6,0.2181110382080078
4,2,0.4,2,0.1,2.0,0.08,44,29,37,3,113,47,66,0.6027397260273972,0.9361702127659575,0.7333333333333333,0.7168141592920354,11,29,35,9,0.21018648147583008
4,2,0.4,2,0.2,1.0,0.05,25,11,28,22,86,47,39,0.6944444444444444,0.5319148936170213,0.6024096385542169,0.6162790697674418,11,29,35,6,0.17544174194335938
4,2,0.4,2,0.2,1.0,0.08,25,11,33,22,91,47,44,0.6944444444444444,0.5319148936170213,0.6024096385542169,0.6373626373626373,11,29,35,9,0.17686080932617188
4,2,0.4,2,0.2,1.5,0.05,25,11,35,22,93,47,46,0.6944444444444444,0.5319148936170213,0.6024096385542169,0.6451612903225806,11,29,35,6,0.17664456367492676
4,2,0.4,2,0.2,1.5,0.08,25,12,45,22,104,47,57,0.6756756756756757,0.5319148936170213,0.5952380952380952,0.6730769230769231,11,29,35,9,0.1980445384979248
4,2,0.4,2,0.2,2.0,0.05,25,13,40,22,100,47,53,0.6578947368421053,0.5319148936170213,0.5882352941176471,0.65,11,29,35,6,0.19545650482177734
4,2,0.4,2,0.2,2.0,0.08,25,13,53,22,113,47,66,0.6578947368421053,0.5319148936170213,0.5882352941176471,0.6902654867256637,11,29,35,9,0.20547771453857422
4,2,0.4,2,0.3,1.0,0.05,14,6,33,33,86,47,39,0.7,0.2978723404255319,0.417910447761194,0.5465116279069767,11,29,35,6,0.17222118377685547
4,2,0.4,2,0.3,1.0,0.08,14,5,39,33,91,47,44,0.7368421052631579,0.2978723404255319,0.4242424242424243,0.5824175824175825,11,29,35,9,0.16678452491760254
4,2,0.4,2,0.3,1.5,0.05,14,6,40,33,93,47,46,0.7,0.2978723404255319,0.417910447761194,0.5806451612903226,11,29,35,6,0.17519021034240723
4,2,0.4,2,0.3,1.5,0.08,14,6,51,33,104,47,57,0.7,0.2978723404255319,0.417910447761194,0.625,11,29,35,9,0.19112491607666016
4,2,0.4,2,0.3,2.0,0.05,14,7,46,33,100,47,53,0.6666666666666666,0.2978723404255319,0.4117647058823529,0.6,11,29,35,6,0.1909773349761963
4,2,0.4,2,0.3,2.0,0.08,14,7,59,33,113,47,66,0.6666666666666666,0.2978723404255319,0.4117647058823529,0.6460176991150443,11,29,35,9,0.21162986755371094
4,2,0.4,2,0.4,1.0,0.05,8,1,38,39,86,47,39,0.8888888888888888,0.1702127659574468,0.2857142857142857,0.5348837209302325,11,29,35,6,0.16665935516357422
4,2,0.4,2,0.4,1.0,0.08,8,1,43,39,91,47,44,0.8888888888888888,0.1702127659574468,0.2857142857142857,0.5604395604395604,11,29,35,9,0.20381736755371094
4,2,0.4,2,0.4,1.5,0.05,8,1,45,39,93,47,46,0.8888888888888888,0.1702127659574468,0.2857142857142857,0.5698924731182796,11,29,35,6,0.18338465690612793
4,2,0.4,2,0.4,1.5,0.08,8,1,56,39,104,47,57,0.8888888888888888,0.1702127659574468,0.2857142857142857,0.6153846153846154,11,29,35,9,0.19868159294128418
4,2,0.4,2,0.4,2.0,0.05,8,1,52,39,100,47,53,0.8888888888888888,0.1702127659574468,0.2857142857142857,0.6,11,29,35,6,0.18580055236816406
4,2,0.4,2,0.4,2.0,0.08,8,1,65,39,113,47,66,0.8888888888888888,0.1702127659574468,0.2857142857142857,0.6460176991150443,11,29,35,9,0.19734954833984375
4,2,0.4,2,0.5,1.0,0.05,2,1,38,45,86,47,39,0.6666666666666666,0.0425531914893617,0.08,0.46511627906976744,11,29,35,6,0.1657414436340332
4,2,0.4,2,0.5,1.0,0.08,2,1,43,45,91,47,44,0.6666666666666666,0.0425531914893617,0.08,0.4945054945054945,11,29,35,9,0.18906259536743164
4,2,0.4,2,0.5,1.5,0.05,2,1,45,45,93,47,46,0.6666666666666666,0.0425531914893617,0.08,0.5053763440860215,11,29,35,6,0.18875479698181152
4,2,0.4,2,0.5,1.5,0.08,2,1,56,45,104,47,57,0.6666666666666666,0.0425531914893617,0.08,0.5576923076923077,11,29,35,9,0.20807313919067383
4,2,0.4,2,0.5,2.0,0.05,2,1,52,45,100,47,53,0.6666666666666666,0.0425531914893617,0.08,0.54,11,29,35,6,0.17615365982055664
4,2,0.4,2,0.5,2.0,0.08,2,1,65,45,113,47,66,0.6666666666666666,0.0425531914893617,0.08,0.5929203539823009,11,29,35,9,0.22146272659301758
4,2,0.4,3,0.1,1.0,0.05,36,24,6,0,66,36,30,0.6,1.0,0.7499999999999999,0.6363636363636364,10,29,35,6,0.1690685749053955
4,2,0.4,3,0.1,1.0,0.08,36,25,9,0,70,36,34,0.5901639344262295,1.0,0.7422680412371134,0.6428571428571429,10,29,35,9,0.14261651039123535
4,2,0.4,3,0.1,1.5,0.05,36,27,7,0,70,36,34,0.5714285714285714,1.0,0.7272727272727273,0.6142857142857143,10,29,35,6,0.15227198600769043
4,2,0.4,3,0.1,1.5,0.08,36,29,12,0,77,36,41,0.5538461538461539,1.0,0.712871287128713,0.6233766233766234,10,29,35,9,0.1750788688659668
4,2,0.4,3,0.1,2.0,0.05,36,32,9,0,77,36,41,0.5294117647058824,1.0,0.6923076923076924,0.5844155844155844,10,29,35,6,0.16222190856933594
4,2,0.4,3,0.1,2.0,0.08,36,38,14,0,88,36,52,0.4864864864864865,1.0,0.6545454545454547,0.5681818181818182,10,29,35,9,0.18936920166015625
4,2,0.4,3,0.2,1.0,0.05,30,15,15,6,66,36,30,0.6666666666666666,0.8333333333333334,0.7407407407407408,0.6818181818181818,10,29,35,6,0.1427135467529297
4,2,0.4,3,0.2,1.0,0.08,30,16,18,6,70,36,34,0.6521739130434783,0.8333333333333334,0.7317073170731708,0.6857142857142857,10,29,35,9,0.15764975547790527
4,2,0.4,3,0.2,1.5,0.05,30,16,18,6,70,36,34,0.6521739130434783,0.8333333333333334,0.7317073170731708,0.6857142857142857,10,29,35,6,0.15929341316223145
4,2,0.4,3,0.2,1.5,0.08,30,19,22,6,77,36,41,0.6122448979591837,0.8333333333333334,0.7058823529411765,0.6753246753246753,10,29,35,9,0.14845681190490723
4,2,0.4,3,0.2,2.0,0.05,30,20,21,6,77,36,41,0.6,0.8333333333333334,0.6976744186046512,0.6623376623376623,10,29,35,6,0.1642625331878662
4,2,0.4,3,0.2,2.0,0.08,30,24,28,6,88,36,52,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.6590909090909091,10,29,35,9,0.2378098964691162
4,2,0.4,3,0.3,1.0,0.05,16,10,20,20,66,36,30,0.6153846153846154,0.4444444444444444,0.5161290322580646,0.5454545454545454,10,29,35,6,0.15314149856567383
4,2,0.4,3,0.3,1.0,0.08,16,9,25,20,70,36,34,0.64,0.4444444444444444,0.5245901639344263,0.5857142857142857,10,29,35,9,0.13621115684509277
4,2,0.4,3,0.3,1.5,0.05,16,11,23,20,70,36,34,0.5925925925925926,0.4444444444444444,0.5079365079365079,0.5571428571428572,10,29,35,6,0.15085268020629883
4,2,0.4,3,0.3,1.5,0.08,16,10,31,20,77,36,41,0.6153846153846154,0.4444444444444444,0.5161290322580646,0.6103896103896104,10,29,35,9,0.1520838737487793
4,2,0.4,3,0.3,2.0,0.05,16,12,29,20,77,36,41,0.5714285714285714,0.4444444444444444,0.5,0.5844155844155844,10,29,35,6,0.14940762519836426
4,2,0.4,3,0.3,2.0,0.08,16,12,40,20,88,36,52,0.5714285714285714,0.4444444444444444,0.5,0.6363636363636364,10,29,35,9,0.18279218673706055
4,2,0.4,3,0.4,1.0,0.05,12,6,24,24,66,36,30,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5454545454545454,10,29,35,6,0.1488502025604248
4,2,0.4,3,0.4,1.0,0.08,12,5,29,24,70,36,34,0.7058823529411765,0.3333333333333333,0.45283018867924524,0.5857142857142857,10,29,35,9,0.15071797370910645
4,2,0.4,3,0.4,1.5,0.05,12,7,27,24,70,36,34,0.631578947368421,0.3333333333333333,0.4363636363636364,0.5571428571428572,10,29,35,6,0.14640355110168457
4,2,0.4,3,0.4,1.5,0.08,12,6,35,24,77,36,41,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.6103896103896104,10,29,35,9,0.1578691005706787
4,2,0.4,3,0.4,2.0,0.05,12,8,33,24,77,36,41,0.6,0.3333333333333333,0.42857142857142855,0.5844155844155844,10,29,35,6,0.1576995849609375
4,2,0.4,3,0.4,2.0,0.08,12,8,44,24,88,36,52,0.6,0.3333333333333333,0.42857142857142855,0.6363636363636364,10,29,35,9,0.19151067733764648
4,2,0.4,3,0.5,1.0,0.05,3,1,29,33,66,36,30,0.75,0.08333333333333333,0.15,0.48484848484848486,10,29,35,6,0.14484786987304688
4,2,0.4,3,0.5,1.0,0.08,3,1,33,33,70,36,34,0.75,0.08333333333333333,0.15,0.5142857142857142,10,29,35,9,0.15903544425964355
4,2,0.4,3,0.5,1.5,0.05,3,2,32,33,70,36,34,0.6,0.08333333333333333,0.14634146341463414,0.5,10,29,35,6,0.144636869430542
4,2,0.4,3,0.5,1.5,0.08,3,2,39,33,77,36,41,0.6,0.08333333333333333,0.14634146341463414,0.5454545454545454,10,29,35,9,0.17385101318359375
